root,1,5,32932
cellular organisms,131567,0,32927
Bacteria,2,1732,32927
Terrabacteria group,1783272,0,31378
Actinobacteria,201174,0,31197
Actinobacteria,1760,0,31197
Bifidobacteriales,85004,0,31195
Bifidobacteriaceae,31953,0,31195
Bifidobacterium,1678,2699,31195
Bifidobacterium bifidum,1681,1287,1287
Bifidobacterium breve,1685,27209,27209
